apogee,impact_x,impact_y,max_velocity,max_mach
1112.893067553365,0,0,41.8944679866008,0.12465589945938127
1116.5816343426466,0,0,42.62524771896633,0.12683108982314767
1115.7120445275987,0,0,42.383932734429386,0.12611296784035186
1129.281996420575,0,0,45.10732249185849,0.13421927201741898
1114.9805749809764,0,0,42.11695919966687,0.12531830904393845
1122.6868347519212,0,0,43.92977003664865,0.13071392947292604
1121.271678044446,0,0,43.61220389450975,0.1297687631666392
1110.3496994490756,0,0,41.220912460551425,0.12265112882833185
1118.8207813332249,0,0,43.06888306776438,0.12815164451383435
1120.6160620328249,0,0,43.53552339854167,0.1295403769671977
1110.3207817040047,0,0,41.1850697658556,0.1225445208444081
1107.8140374795414,0,0,40.716979932237116,0.12115130357111036
1114.984210244,0,0,42.202099341968044,0.12557170927704725
1101.7953707266026,0,0,39.29748361002627,0.11692631266820466
1113.8981174345017,0,0,41.933644425162235,0.12477262614293631
1111.818691914204,0,0,41.67291667818281,0.12399646886854271
1118.9112487154425,0,0,43.29935503957237,0.1288374146446841
1111.5866670545267,0,0,41.427612886530724,0.12326647085654148
1120.257390244508,0,0,43.43055452021321,0.12922806204104675
1118.7198202814463,0,0,43.05671776158316,0.12811531531442383
1120.0280760678627,0,0,43.358007619783436,0.12901212718611982
1122.6112555672782,0,0,43.97890092337591,0.13086002050117249
1127.9842458856665,0,0,44.881685636885,0.13354768198623568
1113.4995976296748,0,0,41.91507318359822,0.12471717624924523
1120.5927853292208,0,0,43.58859164053346,0.12969838007535114
1098.6620168144086,0,0,38.66284940299772,0.11503740766581742
1115.7118216259566,0,0,42.46729256944389,0.1263608714719502
1099.3196318659502,0,0,38.79517549823727,0.11543127418414159
1123.4258503798076,0,0,44.02462489435523,0.13099634408800295
1116.6078720160162,0,0,42.56151522083331,0.1266413847271893
1112.362686029895,0,0,41.712089573127045,0.12411321009634248
1121.0766087631587,0,0,43.52878107812578,0.1295204550958339
1112.282027504887,0,0,41.72158085901663,0.12414131461722
1138.862270980336,0,0,47.23589876468148,0.14055504919705658
1121.0149808887554,0,0,43.67339923512639,0.1299508492135944
1120.2201823773644,0,0,43.38908667553988,0.12910460023635092
1133.401933277626,0,0,46.15906351842191,0.13734952653143825
1107.5251311037125,0,0,40.60809585303623,0.12082725539418404
1112.0228365883088,0,0,41.58969787796726,0.12374884890123633
1111.5984365475497,0,0,41.58723359128719,0.12374135636943749
1115.6881638078323,0,0,42.61424003735245,0.12679817782722025
1122.1584844539673,0,0,43.63947814903877,0.12984997625906441
1112.6302706483816,0,0,41.72731908881007,0.12415854247423275
1115.8777859570669,0,0,42.62433251291705,0.12682822196751992
